TDFREL07,TDFOID07,TDFOSN07,Q38_WD,Q38_WE,Q38WDDAY,Q38WEDAY,Q38WDIWM,Q38WDIWD,Q38WDIWY,Q38WEIWM,Q38WEIWD,Q38WEIWY,Q38WDSAQ,Q38WESAQ,Q38WDFTF,Q38WEFTF,Q38WDTEL,Q38WETEL,Q38WDCH,Q38WECH,Q38WDPCG,Q38WEPCG,Q38WDOCG,Q38WEOCG,Q38WDOTH,Q38WEOTH,Q38WD_A1,Q38WE_A1,Q38WD_A2,Q38WE_A2,Q38WDA3M,Q38WDA3D,Q38WDA3Y,Q38WEA3M,Q38WEA3D,Q38WEA3Y,Q38WDA4M,Q38WDA4D,Q38WDA4Y,Q38WEA4M,Q38WEA4D,Q38WEA4Y
1,2473,4,1,1,2,1,10,9,2007,10,9,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,8,2007,10,7,2007,10,8,2007,10,7,2007
1,5545,2,1,1,5,7,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,2,1,1,11,29,2007,11,24,2007,11,30,2007,11,25,2007
1,5545,3,1,1,5,7,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,6,1,2,11,28,2007,11,24,2007,11,29,2007,12,1,2007
1,5180,2,1,1,3,1,4,21,2008,4,21,2008,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,3,11,2008,3,16,2008,3,12,2008,3,17,2008
1,4031,3,1,1,6,7,11,12,2007,11,12,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,1,1,10,26,2007,10,27,2007,10,26,2007,10,27,2007
1,3909,2,1,1,6,1,1,3,2008,1,3,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,2,1,5,2008,1,6,2008,1,7,2008,1,7,2008
1,1637,2,1,1,2,1,10,24,2007,10,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,10,22,2007,10,21,2007,10,23,2007,10,22,2007
1,6369,3,1,1,4,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,6369,4,1,1,4,1,11,10,2007,11,10,2007,1,1,1,1,1,5,1,1,1,1,5,5,5,5,3,3,2,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,6831,2,1,1,5,1,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,11,15,2007,11,11,2007,11,15,2007,11,12,2007
1,6831,3,1,1,5,1,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,15,2007,11,11,2007,11,16,2007,11,14,2007
1,2411,3,1,1,4,1,10,23,2007,10,29,2007,1,5,5,5,5,1,1,1,5,5,5,5,5,5,1,6,1,3,10,17,2007,10,28,2007,10,17,2007,10,29,2007
1,2688,3,1,1,3,7,10,14,2007,10,14,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,6,1,4,10,10,2007,10,13,2007,10,10,2007,10,14,2007
1,2688,4,1,1,3,7,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,5,10,10,2007,10,13,2007,10,10,2007,10,14,2007
1,4898,3,1,1,3,7,12,19,2007,12,19,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,12,18,2007,12,15,2007,12,18,2007,12,15,2007
1,4898,4,1,1,3,7,12,19,2007,12,19,2007,1,5,5,1,5,5,1,1,5,5,5,5,5,5,1,6,1,4,12,18,2007,12,15,2007,12,19,2007,12,19,2007
1,4928,2,1,1,5,1,12,19,2007,12,19,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,12,13,2007,12,16,2007,12,13,2007,12,16,2007
1,2682,2,1,1,6,1,1,26,2008,1,26,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,5,2,1,25,2008,1,20,2008,1,26,2008,1,26,2008
1,2682,3,1,1,6,1,1,26,2008,1,26,2008,1,5,1,1,5,5,1,1,1,5,5,5,5,5,3,6,1,4,1,25,2008,1,20,2008,1,26,2008,1,21,2008
1,6876,3,1,1,2,1,11,10,2007,11,10,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,4,11,5,2007,11,4,2007,11,5,2007,11,4,2007
1,2798,3,1,1,5,7,12,1,2007,12,1,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,1,6,9,2,1,11,29,2007,12,1,2007,12,1,2007,12,1,2007
1,2266,4,1,1,5,7,12,2,2007,12,2,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,29,2007,12,1,2007,12,2,2007,12,2,2007
1,6202,3,1,1,3,1,10,10,2007,10,10,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,9,9,10,9,2007,10,7,2007,10,10,2007,10,10,2007
1,2816,3,1,1,2,7,12,4,2007,12,4,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,6,6,3,3,12,3,2007,12,1,2007,12,4,2007,12,4,2007
1,2291,2,1,1,3,1,10,13,2007,10,13,2007,1,1,5,1,5,5,1,1,5,1,5,5,5,5,3,7,2,4,10,9,2007,10,7,2007,10,10,2007,10,13,2007
1,5502,2,1,1,3,1,10,27,2007,10,27,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,23,2007,10,14,2007,10,24,2007,10,14,2007
1,6938,4,1,1,4,1,2,7,2008,2,7,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,4,2,6,2008,2,3,2008,2,7,2008,2,7,2008
1,6706,2,1,1,2,1,12,8,2007,12,8,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,7,7,2,2,12,3,2007,12,2,2007,12,8,2007,12,8,2007
1,4750,3,1,1,4,7,11,13,2007,11,13,2007,5,1,5,1,5,5,5,1,5,5,5,5,5,5,6,6,1,1,11,7,2007,11,3,2007,11,13,2007,11,13,2007
1,2087,3,1,1,2,1,11,16,2007,11,16,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,2,3,11,12,2007,11,11,2007,11,12,2007,11,11,2007
1,239,2,1,1,5,7,11,12,2007,11,12,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,8,2007,11,10,2007,11,8,2007,11,10,2007
1,2916,2,1,1,4,1,11,17,2007,11,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,14,2007,11,11,2007,11,15,2007,11,15,2007
1,2916,3,1,1,4,1,11,17,2007,11,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,11,14,2007,11,11,2007,11,14,2007,11,11,2007
1,828,2,1,1,2,7,11,17,2007,11,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,7,7,1,1,11,8,2007,11,10,2007,11,10,2007,11,10,2007
1,6381,2,1,1,2,7,2,26,2008,2,26,2008,1,1,1,1,5,5,1,1,5,5,5,5,1,1,7,6,3,2,2,25,2008,2,23,2008,2,26,2008,2,26,2008
1,2389,2,5,1,0,1,0,0,0,1,21,2008,0,5,0,1,0,5,0,1,0,5,0,5,0,5,0,6,0,2,0,0,0,1,20,2008,0,0,0,1,21,2008
1,5247,2,1,1,4,1,1,6,2008,1,6,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,2,2008,12,30,2007,1,3,2008,12,31,2007
1,3778,4,1,1,3,7,11,4,2007,11,4,2007,5,5,5,5,1,5,1,1,5,5,5,5,1,1,7,7,2,2,10,23,2007,10,27,2007,11,4,2007,11,4,2007
1,7810,3,1,1,5,1,12,31,2007,12,31,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,2,2,5,1,12,27,2007,12,30,2007,12,27,2007,12,30,2007
1,1198,2,1,1,4,1,12,1,2007,12,1,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,11,28,2007,11,25,2007,12,1,2007,12,1,2007
1,797,3,1,1,4,1,11,30,2007,11,30,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,11,28,2007,11,25,2007,11,28,2007,11,25,2007
1,5732,2,1,1,3,1,12,4,2007,12,4,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,3,11,27,2007,11,25,2007,12,2,2007,12,1,2007
1,5997,5,1,1,6,7,10,29,2007,10,28,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,4,10,26,2007,10,27,2007,10,26,2007,10,28,2007
1,6508,4,1,1,3,1,1,3,2008,1,3,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,6,1,1,1,1,2008,12,30,2007,1,2,2008,12,31,2007
1,1983,2,1,1,6,7,12,9,2007,12,9,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,6,7,2,2,12,7,2007,12,8,2007,12,9,2007,12,9,2007
1,1909,2,1,1,3,1,10,20,2007,10,20,2007,1,1,5,5,5,5,1,1,1,5,5,5,5,5,3,3,5,2,10,16,2007,10,14,2007,10,16,2007,10,14,2007
1,1994,3,1,1,2,7,2,2,2008,2,2,2008,1,1,1,1,5,5,1,1,5,5,5,5,1,1,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,1143,4,1,1,6,1,1,11,2008,1,11,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,1,4,2008,1,6,2008,1,11,2008,1,11,2008
1,6825,3,1,1,6,1,11,28,2007,11,28,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,1,11,23,2007,11,25,2007,11,23,2007,11,25,2007
1,7617,4,1,1,2,1,4,4,2008,4,4,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,3,31,2008,3,30,2008,4,4,2008,4,4,2008
1,3104,3,1,1,5,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,5,1,5,5,5,5,1,3,5,3,11,1,2007,10,28,2007,11,1,2007,10,28,2007
1,2157,4,1,1,6,7,10,18,2007,10,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,1,10,12,2007,10,13,2007,10,12,2007,10,13,2007
1,2157,5,1,1,6,7,10,18,2007,10,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,9,1,9,1,99,99,9999,10,13,2007,99,99,9999,10,13,2007
1,4644,4,1,1,4,7,3,9,2008,3,9,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,3,5,2008,3,1,2008,3,5,2008,3,1,2008
1,7606,3,1,1,5,7,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,3,4,11,15,2007,11,10,2007,11,16,2007,11,15,2007
1,7606,4,1,1,5,7,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,1,5,5,5,1,1,3,1,2,2,11,15,2007,11,17,2007,11,16,2007,11,28,2007
1,2942,3,1,1,3,1,11,25,2007,11,25,2007,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,11,19,2007,11,19,2007,11,19,2007,11,19,2007
1,6391,2,1,1,6,7,10,28,2007,10,28,2007,1,1,5,1,5,5,1,1,5,1,5,5,5,5,3,3,2,1,9,13,2007,9,10,2007,9,14,2007,9,10,2007
1,4482,3,1,1,6,7,11,12,2007,11,12,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,7,7,3,1,11,9,2007,11,11,2007,11,12,2007,11,12,2007
1,5475,2,1,1,6,7,1,14,2008,1,14,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,1,11,2008,1,12,2008,1,14,2008,1,14,2008
1,5475,3,1,1,6,7,1,14,2008,1,14,2008,5,1,5,1,5,5,5,1,5,5,5,5,5,5,6,9,2,9,1,11,2008,99,99,9999,1,14,2008,99,99,9999
1,3969,3,1,1,2,1,10,8,2007,10,8,2007,1,1,1,1,1,5,1,1,5,5,5,5,5,5,1,1,2,5,10,8,2007,10,7,2007,10,8,2007,10,7,2007
1,3969,4,1,1,2,1,11,14,2007,11,14,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,4,3,11,5,2007,11,11,2007,11,14,2007,11,14,2007
1,5186,2,1,1,5,1,11,11,2007,11,11,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,3,11,8,2007,11,4,2007,11,8,2007,11,4,2007
1,6907,3,1,1,5,7,2,9,2008,2,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,31,2008,2,2,2008,2,1,2008,2,2,2008
1,6476,2,1,1,4,7,12,9,2007,12,9,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,5,12,5,2007,12,1,2007,12,5,2007,12,2,2007
1,4327,2,1,1,3,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,11,27,2007,11,25,2007,11,28,2007,11,28,2007
1,7569,2,1,1,2,1,3,18,2008,3,18,2008,1,1,1,1,5,5,5,1,1,5,5,5,5,5,1,1,1,2,3,17,2008,3,16,2008,3,17,2008,3,16,2008
1,7569,3,1,1,2,1,3,18,2008,3,18,2008,5,5,1,1,5,5,5,5,5,5,5,5,1,5,6,6,2,2,3,17,2008,3,16,2008,3,18,2008,3,18,2008
1,507,3,1,1,5,7,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,507,4,1,1,5,7,10,14,2007,10,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3048,4,1,1,5,1,11,8,2007,11,8,2007,5,5,1,1,5,5,1,1,1,5,5,5,1,1,6,6,1,1,11,1,2007,11,4,2007,11,8,2007,11,8,2007
1,2198,3,1,1,3,1,10,12,2007,10,12,2007,1,1,5,1,5,5,1,1,5,5,5,5,5,1,3,3,1,3,10,9,2007,10,7,2007,10,9,2007,10,8,2007
1,2524,6,1,1,2,1,11,3,2007,99,99,9999,1,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,1,10,29,2007,10,28,2007,10,30,2007,10,30,2007
1,2226,2,1,1,2,1,11,23,2007,11,23,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,1,1,5,1,11,19,2007,11,18,2007,11,20,2007,11,19,2007
1,6029,2,1,1,5,1,2,9,2008,2,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,10,2008,1,6,2008,1,10,2008,1,7,2008
1,4462,3,1,1,5,1,11,13,2007,11,13,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,11,8,2007,11,11,2007,11,13,2007,11,13,2007
1,4505,2,1,1,5,1,11,1,2007,11,1,2007,1,5,1,1,5,5,1,1,1,1,5,5,5,5,6,7,1,1,10,25,2007,10,28,2007,11,1,2007,11,1,2007
1,4542,2,1,1,5,1,10,26,2007,10,26,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,1,10,25,2007,10,21,2007,10,26,2007,10,26,2007
1,5185,2,1,1,2,7,2,2,2008,2,2,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,28,2008,1,26,2008,2,2,2008,2,2,2008
1,2605,4,1,1,4,7,10,31,2007,10,31,2007,1,1,5,5,5,5,1,1,1,1,5,5,1,1,6,3,1,1,10,24,2007,10,27,2007,10,24,2007,10,27,2007
1,1040,2,1,1,6,7,4,14,2008,4,14,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,7,6,2,2,4,11,2008,4,12,2008,4,14,2008,4,14,2008
1,4209,4,1,1,6,7,1,20,2008,1,20,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,3,1,18,2008,1,19,2008,1,20,2008,1,20,2008
1,6627,3,1,1,6,7,11,4,2007,11,4,2007,1,1,1,5,5,5,1,1,5,5,5,5,5,5,1,1,4,2,11,2,2007,11,3,2007,11,2,2007,11,3,2007
1,7348,5,1,1,2,1,11,9,2007,11,9,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,11,5,2007,11,4,2007,11,9,2007,11,9,2007
1,3850,4,1,1,2,7,2,22,2008,2,22,2008,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,2,2,2,18,2008,2,16,2008,2,21,2008,2,21,2008
1,5614,4,1,1,2,7,1,18,2008,1,18,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,3,1,14,2008,1,12,2008,1,18,2008,1,18,2008
1,4508,2,1,1,3,7,10,26,2007,10,26,2007,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,1,1,2,10,23,2007,10,20,2007,10,26,2007,10,20,2007
1,938,3,1,1,3,7,10,15,2007,10,15,2007,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,10,9,2007,10,6,2007,10,9,2007,10,7,2007
1,787,3,1,1,3,1,10,29,2007,10,29,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,1571,3,1,1,3,1,10,13,2007,10,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,3,10,2,2007,10,7,2007,10,2,2007,10,7,2007
1,3918,2,1,1,6,7,4,23,2008,4,23,2008,1,1,5,5,1,1,1,1,5,5,5,5,1,1,1,1,2,2,4,4,2008,4,5,2008,4,4,2008,4,5,2008
1,127,3,1,1,2,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,4,10,29,2007,10,28,2007,10,29,2007,10,28,2007
1,127,5,1,1,2,1,11,3,2007,12,29,2007,5,5,1,5,5,5,1,1,1,1,5,5,5,5,3,3,3,3,10,2,2007,11,2,2007,11,2,2007,11,2,2007
1,3988,2,1,1,2,7,12,4,2007,12,4,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,12,3,2007,12,1,2007,12,4,2007,12,4,2007
1,3988,3,1,1,2,7,12,4,2007,12,4,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,12,1,2007,12,1,2007,12,4,2007,12,4,2007
1,2062,4,1,1,4,7,12,2,2007,12,2,2007,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,6,1,1,11,28,2007,12,1,2007,12,2,2007,12,2,2007
1,2925,2,1,1,3,1,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,9,1,9,4,99,99,9999,10,14,2007,99,99,9999,10,14,2007
1,5563,3,1,1,2,7,1,26,2008,1,26,2008,5,5,1,1,5,1,1,1,5,5,5,5,5,5,6,6,3,2,1,21,2008,1,26,2008,1,26,2008,1,26,2008
1,5403,4,1,1,2,1,10,16,2007,10,16,2007,1,1,1,1,1,1,1,1,5,1,5,5,5,5,3,3,2,1,10,8,2007,10,14,2007,10,8,2007,10,15,2007
1,4086,2,1,1,3,1,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,1,1,1,5,5,5,7,3,1,2,10,16,2007,10,14,2007,10,18,2007,10,19,2007
1,5390,2,1,1,2,1,11,30,2007,11,30,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,5,5,11,26,2007,11,25,2007,11,27,2007,11,27,2007
1,7407,3,1,1,5,7,2,25,2008,2,25,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,4,5,2,14,2008,2,16,2008,2,24,2008,2,24,2008
1,4696,4,1,1,5,7,11,5,2007,11,5,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,25,2007,10,27,2007,10,26,2007,10,28,2007
1,6112,8,1,1,4,1,3,5,2008,3,5,2008,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,1,4,3,2,13,2008,2,17,2008,2,16,2008,2,18,2008
1,6194,3,1,1,4,7,10,27,2007,10,27,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,1,3,1,1,10,24,2007,10,20,2007,10,26,2007,10,26,2007
1,6194,4,1,1,4,7,10,27,2007,10,27,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,24,2007,10,20,2007,10,26,2007,10,26,2007
1,7814,2,1,1,6,7,99,99,9999,99,99,9999,5,1,5,5,5,5,5,5,5,1,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,6975,6,1,1,5,1,11,17,2007,11,17,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,4,11,15,2007,11,11,2007,11,17,2007,11,17,2007
1,960,2,1,1,3,1,2,10,2008,2,10,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,1,2,5,2008,2,3,2008,2,10,2008,2,10,2008
1,4608,3,1,1,3,7,12,13,2007,12,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,12,4,2007,12,8,2007,12,4,2007,12,8,2007
1,4608,4,1,1,3,7,12,13,2007,12,13,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,12,11,2007,12,8,2007,12,11,2007,12,8,2007
1,5263,2,1,1,5,7,11,10,2007,11,10,2007,1,1,1,5,5,5,1,5,5,5,5,5,5,5,1,1,3,3,11,8,2007,11,3,2007,11,9,2007,11,9,2007
1,7494,4,1,1,4,1,99,99,9999,99,99,9999,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,3,4,16,2008,4,1,2008,4,14,2008,4,10,2008
1,4994,2,1,1,3,7,10,27,2007,10,27,2007,5,5,1,1,5,5,5,5,1,1,5,5,5,5,7,7,2,4,10,23,2007,10,20,2007,10,27,2007,10,27,2007
1,5262,3,1,1,6,1,10,15,2007,10,15,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,1,10,12,2007,10,7,2007,10,12,2007,10,7,2007
1,7957,2,1,1,4,1,11,24,2007,11,24,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,9,5,3,11,21,2007,11,18,2007,11,24,2007,11,24,2007
1,7957,4,1,1,4,1,11,24,2007,11,24,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,9,6,5,3,11,21,2007,99,99,9999,11,24,2007,11,24,2007
1,5132,2,1,1,6,7,10,10,2007,10,10,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,5,2007,10,6,2007,10,5,2007,10,6,2007
1,5132,3,1,1,6,7,10,10,2007,10,10,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,10,5,2007,10,6,2007,10,6,2007,10,6,2007
1,5334,3,1,1,4,1,99,99,9999,99,99,9999,1,1,5,5,5,5,1,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,6006,2,1,1,2,7,11,18,2007,11,18,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,3,10,29,2007,11,3,2007,10,29,2007,11,4,2007
1,8065,2,1,1,5,1,4,6,2008,4,6,2008,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,2,2,4,3,2008,3,30,2008,4,6,2008,4,16,2008
1,8065,3,1,1,5,1,4,6,2008,4,6,2008,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,2,2,4,3,2008,3,30,2008,4,6,2008,4,6,2008
1,7341,4,1,5,4,0,11,11,2007,0,0,0,1,0,5,0,5,0,1,0,5,0,5,0,5,0,1,0,1,0,11,7,2007,0,0,0,11,11,2007,0,0,0
1,3502,3,5,1,0,1,0,0,0,1,21,2008,0,1,0,5,0,5,0,1,0,5,0,5,0,5,0,1,0,3,0,0,0,1,20,2008,0,0,0,1,21,2008
1,6492,2,1,1,2,7,11,14,2007,11,14,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,9,1,9,11,12,2007,99,99,9999,11,13,2007,99,99,9999
1,1087,3,1,1,3,1,11,7,2007,11,7,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,11,6,2007,11,4,2007,11,7,2007,11,7,2007
1,7903,3,1,1,3,7,3,9,2008,3,9,2008,5,5,1,1,5,5,1,1,1,1,5,5,1,1,3,3,1,1,3,5,2008,3,8,2008,3,9,2008,3,9,2008
1,7697,3,1,1,5,7,1,30,2008,1,5,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,10,2008,12,29,2007,1,10,2008,1,1,2008
1,6680,2,1,1,4,1,2,24,2008,2,17,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,4,2,20,2008,2,17,2008,2,24,2008,2,24,2008
1,6680,3,1,1,4,1,2,24,2008,2,24,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,5,1,2,20,2008,2,17,2008,2,24,2008,2,24,2008
1,5078,2,1,1,6,7,10,27,2007,10,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,3,10,12,2007,10,13,2007,10,12,2007,10,13,2007
1,4960,3,1,1,5,7,10,20,2007,10,20,2007,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,2,10,18,2007,10,13,2007,10,18,2007,10,13,2007
1,6773,3,1,1,4,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,11,28,2007,11,24,2007,11,29,2007,12,1,2007
1,6773,4,1,1,4,7,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,5,6,1,1,2,11,28,2007,11,24,2007,12,1,2007,12,1,2007
1,171,2,1,1,2,1,10,17,2007,10,17,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,5,6,1,1,1,10,15,2007,10,14,2007,10,17,2007,10,17,2007
1,1804,2,1,1,2,7,10,16,2007,10,16,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,10,15,2007,12,13,2007,10,15,2007,12,16,2007
1,1804,3,1,1,2,7,10,16,2007,10,16,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,10,11,2007,10,12,2007,10,15,2007,10,13,2007
1,1886,2,1,1,6,7,2,12,2008,2,12,2008,5,5,5,1,5,1,5,1,5,5,5,5,5,5,6,6,5,2,11,2,2007,11,3,2007,11,4,2007,11,4,2007
1,4583,3,1,1,3,1,1,29,2008,1,29,2008,1,1,5,5,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,15,2008,1,20,2008,1,16,2008,1,20,2008
1,3954,2,1,1,2,7,11,30,2007,11,30,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,11,25,2007,11,24,2007,11,26,2007,11,25,2007
1,4148,2,1,1,5,7,1,16,2008,1,16,2008,1,1,1,1,5,5,5,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,4148,3,1,1,5,7,1,16,2008,1,16,2008,1,1,1,1,5,1,1,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,1748,2,1,1,6,1,12,1,2007,12,1,2007,1,1,5,5,5,5,5,1,5,5,5,5,5,5,1,1,4,3,11,23,2007,11,25,2007,11,24,2007,11,26,2007
1,2067,3,1,1,2,7,11,7,2007,11,7,2007,1,1,5,5,5,5,1,5,5,5,5,5,5,5,1,6,3,3,11,5,2007,11,3,2007,11,5,2007,11,4,2007
