EMSREL,EMSID01,EMSSN01,Q29A1MON,Q29A1DAY,Q29A1YR,Q29A2A,Q29A2B,Q29A2C,Q29A2D,Q29A2E,Q29A3,Q29A4,Q29A5,Q29A6,Q29A7,Q29A8,Q29A9,Q29A10,Q29A11,Q29A12,Q29A13A,Q29A13B,Q29A14A,Q29A14B,Q29A14C,Q29A14D,Q29A15,Q29A15A,Q29A16,Q29A16A,Q29A17,Q29A18,Q29A18A,Q29A18B,Q29A19,Q29A19A1,Q29A19A2,Q29A19A3,Q29A19A4,Q29A19A5,Q29A19B1,Q29A19B2,Q29A19C,Q29A19D,Q29A19E,Q29A20,Q29A21,Q29A21A,Q29A21B,Q29A22,Q29A22A1,Q29A22A2,Q29A22A3,Q29A22A4,Q29A22A5,Q29A22B1,Q29A22B2,Q29A22C,Q29A22D,Q29A22E,Q29B1A,Q29B1B,Q29B1C,Q29B1D,Q29B1E,Q29B1F,Q29B2A,Q29B2B,Q29B2C,Q29B2D,Q29B2E,Q29B2F,Q29B2G,Q29B3A,Q29B3B,Q29B3C,Q29B3D,Q29B3E,Q29B3F,Q29B4,Q29B5,Q29B6A,Q29B6B,Q29B6C,Q29B6D,Q29B6E,Q29B6F,Q29B7A,Q29B7B,Q29B7C,Q29B7D,Q29B7E,Q29B8,Q29B9A,Q29B9B,Q29B9C,Q29B9D,Q29B10A,Q29B10B,Q29B10C,Q29C1,Q29C1A,Q29C2A,Q29C2B,Q29C2C,Q29C2D,Q29C2E,Q29C2F,Q29C2G,Q29C3_1,Q29C3_2,Q29C3_3,Q29C3_4,Q29C3_5,Q29C3_7,Q29C4A,Q29C4B,Q29C4C,Q29C4D,Q29C4E,Q29C4F,Q29C4G,Q29C4H,Q29D1,Q29D2A,Q29D2B,Q29D3,Q29D4_1,Q29D4_2,Q29D4_3,Q29D4_4,Q29D4_5,Q29D4_6,Q29D4_7,Q29D5,Q29D6,Q29D7,Q29D8,Q29D9,Q29D9A,Q29D10A,Q29D10B,Q29D10C,Q29D11,Q29B2FCD,Q29B4A_1,Q29B4A_2,Q29C3ACD,Q29D4ACD,Q29D6ACD,Q29D8CD1,Q29D8CD2
3,6055,3,4,7,2003,4,5,4,4,5,6,1,5,5,5,1,1,2,5,0,8,0,2,3,3,1,5,0,3,6,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,18,0,0,0,0,0,18,0,12,0,4,6,1,6,3,4,4,1,4,4,1,4,1,2,2,1,4,80,70,80,60,5,5,5,5,0,2,2,1,4,2,2,1,5,1,1,1,5,5,2,1,1,1,1,2,2,2,26,23,8,7,5,1,1,1,1,1,1,2,1,1953,5,1,5,5,5,5,2,0,0,0,5,0,0,0,0
3,6067,3,4,16,2003,2,2,2,3,1,4,5,5,5,5,2,3,2,5,4,1,0,2,2,2,1,5,0,3,2,1,1,1,3,1,1,1,1,1,5,0,10,4,50,100,1,1,1,3,1,1,1,1,1,5,0,10,3,50,100,1,0,1,0,0,0,0,22,2,0,0,0,24,0,20,0,5,6,5,6,1,4,4,4,1,4,1,1,2,2,2,1,3,75,75,75,65,2,5,1,5,0,3,2,2,5,1,3,1,5,5,1,1,5,5,2,2,3,1,1,2,2,2,7,1,8,6,5,5,1,1,1,1,1,2,1,1974,5,1,5,3,3,5,2,0,0,0,4,0,0,0,0
3,6096,3,5,12,2003,3,3,3,3,4,2,9,5,5,5,2,3,3,5,5,1,0,3,3,2,2,1,2,2,1,1,1,1,2,1,5,1,1,1,5,0,10,3,75,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,3,0,0,0,25,0,20,3,5,20,4,6,5,8,1,1,4,4,1,4,4,3,3,1,3,80,80,90,70,1,1,1,5,0,3,5,4,5,2,2,5,5,1,1,1,5,5,2,2,1,1,1,1,2,2,2,0,9,6,1,5,1,1,1,1,1,1,1,1978,5,1,2,4,4,5,3,0,0,0,4,0,0,0,0
3,6120,4,4,28,2003,4,4,3,4,4,6,5,5,5,5,1,1,1,5,0,1,0,2,1,2,1,5,0,3,6,1,1,1,1,1,5,5,5,1,5,0,40,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,20,1,0,0,0,0,21,0,0,6,8,8,2,5,5,4,4,4,1,3,4,2,1,2,1,1,4,100,95,100,95,2,3,3,5,0,3,3,2,4,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,7,1,5,1,1,1,1,1,2,1,1975,1,1,3,5,5,5,2,0,1,0,0,0,0,2,0
3,6120,5,5,12,2003,3,2,3,2,2,6,5,5,5,5,2,3,3,5,0,0,98,2,3,3,2,5,0,2,2,1,1,1,3,1,1,5,5,5,5,98,13,2,50,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98,2,98,98,22,98,98,98,98,98,22,0,3,9,12,4,3,5,5,2,3,1,2,1,1,2,2,1,1,1,3,80,95,95,95,2,3,3,5,0,3,4,5,1,1,3,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,6,4,8,7,1,5,1,1,1,1,1,2,1,1959,5,5,0,5,5,3,1,0,1,0,0,0,0,0,0
3,6122,2,10,15,2003,3,4,3,3,4,2,1,5,5,5,1,1,2,5,24,0,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,10,2,15,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,0,0,0,24,1,22,3,24,0,5,6,0,1,1,1,1,1,1,1,2,3,4,1,1,8,5,50,15,3,5,2,5,0,4,5,2,3,4,3,2,5,5,1,1,5,1,3,2,2,2,2,2,2,3,18,2,0,6,1,5,1,1,1,1,1,2,1,1963,5,1,5,2,3,2,2,0,0,0,0,0,0,0,0
3,6165,2,6,14,2003,4,5,4,4,5,6,5,5,5,5,1,1,2,5,0,0,0,2,3,1,2,5,0,2,7,1,1,1,1,1,5,1,5,1,5,0,15,1,100,100,1,1,1,2,1,1,5,1,1,5,0,20,3,100,98,1,0,0,0,0,0,7,16,0,0,0,0,23,0,15,1,3,8,2,6,2,6,1,2,1,2,2,1,1,3,3,1,3,90,90,98,98,2,5,1,5,0,2,1,3,4,1,3,1,5,1,1,1,1,1,2,1,1,1,1,2,1,1,3,3,0,7,5,1,1,1,1,1,1,2,2,1975,5,1,5,5,5,5,1,0,0,0,0,0,0,0,0
3,6165,3,5,20,2003,2,2,3,1,4,6,5,5,5,5,2,3,2,5,0,2,0,1,1,1,1,5,0,5,7,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,8,9,0,0,0,0,17,0,10,2,5,2,1,6,1,6,1,2,4,1,3,1,1,1,3,1,4,50,50,60,50,2,9,5,5,0,1,2,2,5,1,2,1,5,1,1,1,5,5,2,3,2,1,1,2,3,3,27,26,9,6,1,5,5,1,1,1,1,2,2,1953,5,1,5,5,5,5,1,0,0,0,1,0,0,0,0
3,6170,3,5,15,2003,5,5,5,5,5,6,5,5,1,5,1,1,1,1,0,0,0,1,3,2,1,5,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,20,2,95,95,1,0,1,0,0,0,3,0,27,2,0,0,32,0,10,32,0,30,0,1,2,1,5,4,1,4,4,2,2,3,3,3,4,97,95,100,97,2,1,1,1,5,2,5,4,1,1,2,1,5,5,1,1,5,1,1,1,1,1,1,1,1,1,33,18,0,7,1,5,1,1,1,5,5,2,1,1947,1,1,5,5,5,4,1,0,1,0,0,5,0,2,0
3,6186,3,6,2,2003,4,4,4,3,4,6,5,5,1,1,1,1,2,5,0,0,1,3,3,3,2,1,1,1,0,1,1,5,0,1,1,1,1,1,5,0,45,2,30,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,18,0,0,0,20,18,20,1,10,10,5,5,6,6,6,1,1,4,1,1,1,1,1,1,5,100,100,100,100,5,5,4,5,0,2,2,4,2,1,2,1,5,1,1,1,5,5,1,2,2,1,1,1,1,2,25,15,9,6,5,5,1,1,1,5,5,2,3,1950,1,1,5,5,5,5,1,0,1,0,5,4,0,2,0
3,6189,5,5,1,2003,4,3,2,2,5,5,5,5,1,1,2,2,2,5,0,1,0,3,2,2,1,5,0,1,0,1,1,1,2,1,1,1,1,1,1,0,20,6,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,0,20,16,18,4,5,3,0,6,7,6,4,2,1,3,6,1,1,1,1,1,5,100,100,100,100,2,5,5,5,0,1,1,4,1,1,1,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,7,7,0,6,5,5,1,1,5,5,1,2,1,1970,5,5,0,5,5,5,1,0,0,0,0,0,0,0,0
3,6195,3,4,24,2003,3,3,2,3,3,4,5,5,5,5,2,3,3,5,0,4,0,2,3,2,2,5,0,2,5,1,5,0,0,1,8,8,8,8,8,0,45,4,75,75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,1,18,0,0,3,3,3,2,1,4,4,2,2,1,4,4,1,2,1,1,1,5,75,75,75,75,2,3,4,1,5,1,1,2,1,1,1,1,5,1,1,1,5,5,2,1,1,1,1,1,1,1,7,6,0,6,1,5,5,1,1,1,5,2,1,1955,5,1,5,5,5,5,1,1,1,0,3,2,0,0,0
3,6195,4,5,20,2003,4,4,4,4,4,6,5,5,5,5,9,1,2,5,0,1,0,2,3,3,3,5,0,5,6,1,1,1,2,1,1,1,1,1,1,0,20,3,100,100,1,1,1,2,1,5,1,5,1,5,0,20,2,100,100,1,0,0,0,0,3,17,2,0,0,0,0,19,0,0,1,0,15,1,6,2,4,4,3,2,3,3,1,1,1,1,1,4,90,90,90,90,1,5,4,1,5,1,1,1,1,1,2,1,5,1,1,1,5,5,1,1,1,1,1,1,1,1,5,0,9,6,1,5,1,1,1,1,1,2,1,1969,5,1,1,5,4,5,2,0,0,0,4,0,0,0,0
3,6196,4,4,28,2003,3,3,3,3,1,6,5,5,5,5,2,2,1,5,0,0,1,3,3,3,2,5,0,2,7,1,1,1,2,1,1,5,5,5,5,0,20,4,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,1,0,0,0,23,0,7,5,1,18,2,5,1,3,3,3,1,2,1,2,2,3,3,1,3,90,90,90,90,2,5,4,5,0,3,2,2,1,2,3,1,5,1,1,1,5,5,2,1,1,1,1,1,1,2,2,2,0,6,1,5,1,1,1,1,1,2,1,1976,5,5,0,5,5,5,1,0,1,0,2,0,0,0,0
3,6209,4,4,29,2003,3,3,2,3,3,4,5,5,5,5,1,2,2,5,2,0,1,2,3,3,1,5,0,2,6,1,1,1,2,1,1,5,1,1,5,0,20,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,3,0,0,0,0,20,0,99,0,4,2,2,6,2,5,3,3,3,3,4,1,1,2,2,1,3,95,95,95,95,3,4,3,5,0,1,3,1,1,1,1,2,5,1,1,5,5,1,1,1,1,1,1,1,1,1,18,1,0,7,5,5,1,1,1,1,5,2,1,1956,1,1,3,5,5,3,1,0,0,0,0,5,0,3,2
3,6209,5,4,21,2003,3,2,3,3,3,5,5,5,5,5,1,2,2,5,2,0,0,3,3,3,1,1,2,3,6,1,1,1,2,1,1,1,1,1,5,0,15,3,80,80,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,5,0,1,0,0,24,0,0,1,3,11,2,6,5,6,1,1,1,1,2,2,1,1,1,1,3,100,98,100,98,3,3,4,5,0,2,1,1,1,1,1,2,5,1,1,1,5,1,1,1,2,1,1,1,1,1,6,5,0,7,5,1,1,1,1,1,1,2,1,1974,5,1,2,4,4,4,3,0,0,0,0,0,0,0,0
3,6211,5,4,11,2003,5,5,4,4,3,7,5,5,5,5,2,2,1,1,0,0,0,2,2,3,2,1,1,2,6,1,5,0,0,1,1,5,1,5,5,0,30,2,90,999,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,3,0,0,0,0,17,2,14,1,4,6,0,6,4,4,4,4,1,5,4,1,1,1,1,2,4,75,50,50,50,2,5,4,5,0,3,1,2,5,3,4,1,5,1,1,1,5,5,1,1,1,1,1,1,1,2,5,2,8,6,5,5,5,1,1,1,5,2,1,1972,5,1,3,4,4,1,1,0,0,0,3,2,0,0,0
3,6224,3,6,2,2003,3,3,3,3,3,6,5,5,5,5,2,2,1,5,1,1,1,2,2,2,1,5,0,3,2,1,5,0,0,1,1,1,1,1,5,0,30,3,100,100,1,1,1,1,1,1,1,1,1,5,0,30,3,100,100,1,0,0,0,0,0,16,1,1,0,0,0,18,0,98,2,8,4,2,6,1,1,1,1,1,1,1,3,3,3,3,1,3,95,95,95,95,3,5,1,5,0,2,5,3,3,1,2,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,4,2,98,7,1,5,1,1,1,1,5,2,1,1975,5,1,5,4,5,5,1,0,0,0,0,2,0,0,0
3,6224,4,5,5,2003,2,2,2,2,3,5,5,5,5,5,2,2,2,5,0,0,0,2,2,2,1,1,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,3,1,0,0,0,20,0,11,3,2,3,0,6,1,1,1,3,1,1,1,3,3,1,1,1,4,95,95,95,95,3,5,1,5,0,2,2,1,1,2,1,1,5,1,1,1,5,1,2,1,2,1,1,1,1,2,29,26,0,7,5,5,5,1,1,1,1,2,1,1951,5,5,0,5,5,5,1,0,0,0,0,0,0,0,0
3,6229,4,99,99,2003,3,2,2,3,3,2,5,5,5,5,1,3,3,5,0,0,0,3,3,2,1,1,2,2,6,1,1,5,0,1,1,1,1,1,5,1,0,8,100,98,1,1,5,0,1,1,1,1,1,5,98,30,8,100,98,2,98,98,98,98,98,2,20,98,98,98,98,22,0,98,0,13,7,1,6,1,6,1,1,1,2,1,2,1,2,2,2,4,10,90,5,95,2,5,5,5,0,2,3,2,2,1,1,1,5,1,1,1,1,1,2,1,1,1,1,2,1,2,6,0,9,6,5,5,1,1,1,1,1,2,1,1970,8,1,3,4,5,4,1,0,0,0,0,0,0,0,0
3,6232,3,5,13,2003,3,3,3,4,4,6,9,5,5,5,2,1,1,1,0,0,98,2,3,3,3,5,0,1,0,1,1,1,1,1,1,1,1,1,5,1,30,3,998,998,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,98,98,98,98,16,10,98,98,98,98,26,0,98,4,7,5,2,6,1,1,1,1,1,6,3,2,1,1,2,1,5,90,80,90,80,3,5,8,5,0,2,1,1,1,1,2,2,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,98,6,5,5,5,1,1,1,1,2,1,9998,5,1,3,5,4,4,1,0,0,0,0,0,0,0,0
3,6245,6,6,17,2003,3,3,3,3,3,5,5,5,1,1,2,1,1,5,4,0,0,2,1,2,1,5,0,4,3,1,1,1,1,1,1,1,1,1,5,1,0,2,90,85,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,29,0,0,1,30,19,30,4,10,10,3,6,5,6,1,1,1,1,1,2,2,2,3,2,3,70,65,80,75,3,4,4,5,0,2,3,9,4,9,3,2,5,1,1,1,5,5,2,2,2,1,1,1,1,1,5,3,98,6,1,5,1,1,1,1,1,2,3,1974,5,1,4,5,4,4,1,10,0,0,8,0,0,0,0
3,6246,4,5,13,2003,2,2,1,2,2,1,1,5,1,1,2,3,3,5,0,0,0,2,1,2,1,5,0,98,8,1,5,0,0,1,1,1,1,1,5,98,45,3,100,90,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,98,1,1,98,98,98,32,98,98,98,32,98,32,1,20,3,0,6,6,1,1,1,1,4,2,1,1,1,2,1,4,100,97,100,98,4,4,3,5,0,1,1,1,1,1,2,2,5,1,1,1,5,1,1,1,1,1,1,1,1,1,15,15,4,6,1,1,1,1,1,5,1,2,7,1944,1,1,5,4,5,4,1,0,0,0,0,0,6,4,1
3,6273,5,5,12,2003,5,5,4,5,5,6,5,5,5,5,1,1,1,1,0,0,0,2,3,2,3,5,0,3,3,1,1,1,1,1,1,1,1,1,5,1,98,2,999,98,1,1,1,2,1,1,1,1,1,5,98,20,2,999,99,1,0,0,1,0,0,18,98,1,98,98,3,22,1,10,3,4,6,1,6,4,2,3,1,1,2,2,1,2,1,3,1,3,95,92,98,95,2,4,2,5,0,3,5,3,3,2,2,2,5,1,1,1,1,5,2,1,2,2,2,1,1,1,11,5,9,7,1,5,1,1,1,1,1,2,1,9998,8,8,0,8,8,8,8,99,0,0,4,0,0,0,0
3,6278,3,9,22,2003,4,5,4,3,4,4,5,5,5,5,2,1,1,5,99,98,98,2,2,1,1,5,0,1,0,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,6,0,0,0,29,3,98,2,6,6,2,6,1,2,1,1,1,1,1,1,1,2,3,1,2,50,70,50,50,2,4,2,5,0,2,3,2,1,1,1,5,5,1,1,1,5,1,2,2,2,1,1,1,2,2,34,23,0,6,5,5,1,1,1,1,1,2,1,1947,5,1,3,4,5,4,2,0,0,0,0,0,0,0,0
3,6287,3,5,1,2003,3,3,3,3,3,6,5,5,5,5,2,2,2,5,0,0,0,2,2,2,2,5,0,2,4,1,1,1,2,1,1,1,1,1,5,0,15,5,90,95,1,1,1,2,1,1,1,1,1,5,0,20,5,90,90,1,0,1,0,1,0,0,18,0,0,0,0,18,0,15,1,2,5,1,6,4,6,6,4,4,4,1,1,1,1,1,1,4,90,90,90,92,3,3,3,5,0,1,1,1,1,1,1,2,5,1,1,1,5,1,1,1,1,1,1,1,1,1,10,6,0,6,1,5,1,1,1,1,1,2,2,1966,5,1,5,5,5,5,1,0,0,0,0,0,0,0,0
3,6312,4,3,1,2003,3,3,2,2,3,4,5,5,5,5,2,3,3,5,3,1,0,2,2,2,1,5,0,2,2,1,5,0,0,1,1,1,1,1,5,0,30,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,16,4,3,0,0,0,23,3,3,4,3,6,1,6,6,4,4,2,2,4,4,1,2,2,2,1,3,95,95,100,95,2,3,3,5,0,2,1,2,1,2,2,1,5,1,1,1,5,1,2,1,1,1,1,1,1,1,8,8,0,7,1,5,1,1,1,1,1,1,1,1967,5,1,3,4,4,4,1,0,0,0,0,0,0,0,0
3,6323,3,4,11,2003,4,4,3,3,4,6,5,5,5,5,2,2,3,5,8,2,0,2,3,3,3,5,0,3,1,1,5,0,0,1,5,5,5,5,1,0,35,2,999,100,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,1,3,1,6,5,6,6,2,2,6,2,1,1,2,2,1,3,90,90,90,90,2,5,1,1,9,1,3,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,1,1,1,20,13,8,5,1,1,1,1,1,1,1,2,1,1957,5,1,5,5,5,5,2,0,0,0,0,0,0,0,0
3,6323,4,4,11,2003,3,3,4,3,2,5,5,5,5,5,2,2,1,5,8,4,0,1,2,2,3,5,0,3,1,1,1,5,0,1,5,5,1,5,5,0,20,2,50,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,1,3,2,6,5,6,6,2,2,4,2,1,1,2,1,1,3,10,90,90,90,2,5,1,1,9,1,3,1,1,1,1,2,5,1,1,5,5,1,1,1,1,1,1,1,1,1,20,13,8,5,1,1,1,1,1,1,1,2,1,1957,5,1,5,5,5,5,2,0,0,0,0,0,0,0,0
3,6359,3,5,8,2003,5,4,5,3,5,6,5,5,5,5,2,1,2,5,0,0,0,1,1,3,1,5,0,1,0,1,1,5,0,1,1,1,5,1,5,0,15,2,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,9,0,2,0,0,24,1,7,1,2,8,3,6,3,1,1,2,1,1,3,1,1,1,1,1,4,98,98,98,98,2,5,2,5,0,1,2,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,9,7,0,6,5,1,1,1,5,1,1,2,1,1960,5,1,5,5,4,5,2,0,0,0,0,0,0,0,0
3,6360,4,4,2,2003,5,3,5,4,4,6,5,5,5,5,2,1,2,5,13,0,0,3,2,2,1,5,0,1,0,1,1,5,0,1,1,1,1,1,5,0,30,4,100,90,1,1,5,0,1,1,5,5,1,5,0,15,5,95,75,1,0,0,0,0,2,0,27,0,0,0,0,27,22,15,3,10,6,7,6,3,3,3,1,1,3,4,1,1,1,1,1,2,80,20,90,15,2,3,5,5,0,3,2,1,1,1,2,2,5,1,1,1,1,1,3,2,2,1,1,2,1,3,4,4,0,7,1,5,5,1,1,1,1,1,1,1976,1,1,5,4,5,4,1,0,0,0,0,0,0,2,0
3,6361,3,5,21,2003,3,3,3,2,4,6,5,5,5,5,2,3,2,5,0,0,98,2,3,2,1,1,2,3,2,1,1,1,3,1,1,1,1,1,5,0,30,3,95,95,1,1,1,2,1,1,1,1,1,5,0,15,2,95,95,1,0,0,0,0,0,22,98,1,1,98,98,24,1,2,1,4,10,0,6,4,5,6,3,3,3,3,1,1,1,1,1,4,100,95,100,95,2,3,4,5,0,1,1,2,1,1,2,1,5,1,1,1,5,1,2,2,1,1,1,1,1,1,4,1,0,6,1,5,1,1,1,1,1,2,1,1975,5,1,3,5,5,5,2,0,0,0,0,0,0,0,0
3,6365,2,4,10,2003,3,3,3,4,4,2,1,5,5,5,3,3,3,0,6,3,0,1,2,2,1,5,0,2,7,1,1,1,2,1,1,1,1,1,5,0,30,1,70,70,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,6,10,0,0,0,0,16,0,12,0,3,14,1,5,2,6,6,1,6,6,6,1,1,2,1,1,3,90,95,95,95,2,1,5,5,0,1,1,1,2,1,1,1,5,1,1,1,1,1,2,2,2,2,2,1,1,1,13,4,8,7,5,5,1,1,1,1,1,2,1,1952,5,1,4,5,5,5,1,0,1,0,0,0,0,0,0
3,6380,4,5,20,2003,3,4,3,3,2,6,5,5,1,5,2,2,1,5,0,0,98,2,2,3,1,5,0,98,3,5,0,0,0,0,5,5,5,5,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,98,98,98,98,98,98,19,98,98,98,19,10,17,1,15,15,3,6,2,1,1,1,1,1,1,2,3,3,3,3,3,95,95,95,95,2,5,3,5,0,4,5,3,2,3,4,2,1,1,1,1,1,1,2,3,3,1,1,1,1,1,12,12,98,6,1,5,1,1,1,1,1,2,1,1968,5,1,2,3,3,2,3,0,0,0,0,0,0,0,0
3,6406,4,4,23,2003,1,1,1,1,1,2,1,1,5,5,3,3,3,5,0,0,0,2,3,2,1,5,0,1,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,8,0,0,0,0,1,9,2,7,9,8,1,1,6,3,5,5,1,2,6,1,1,2,2,1,1,3,60,40,40,40,1,5,3,5,0,3,2,2,2,2,3,1,5,1,1,1,5,1,1,1,1,1,1,1,1,2,20,16,0,7,1,1,1,1,5,1,1,2,1,1961,5,1,5,4,4,2,2,22,0,0,0,0,0,0,0
3,6435,3,4,8,2003,3,2,3,3,3,5,1,5,5,5,2,2,3,5,0,0,0,2,3,3,2,5,0,2,6,1,1,1,2,1,1,1,1,1,1,0,20,3,999,95,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,0,0,0,0,0,22,0,0,0,3,10,0,6,1,4,3,1,1,3,1,4,1,2,3,2,4,75,90,70,50,2,4,2,5,0,2,3,8,1,1,2,2,5,1,1,1,5,5,1,1,1,1,1,1,1,1,10,5,7,6,1,5,1,1,5,1,1,2,1,1969,5,1,4,5,4,2,2,0,0,0,4,0,0,0,0
3,6455,5,6,19,2003,5,5,4,5,5,8,5,5,5,5,2,1,1,0,2,0,0,2,3,3,3,5,0,4,6,1,1,5,0,1,1,1,1,1,5,0,20,2,100,100,1,1,5,0,1,1,1,1,1,5,0,10,2,100,100,1,0,0,0,2,1,17,1,0,1,0,0,19,0,8,8,6,6,1,6,1,4,4,1,1,5,2,1,1,2,3,1,4,95,95,100,95,2,5,3,5,0,2,1,1,3,1,1,2,5,1,1,1,5,1,1,1,1,1,1,1,1,1,33,27,0,7,1,5,5,1,1,1,1,2,1,1948,5,1,5,5,5,5,1,0,0,0,0,0,0,0,0
3,6461,3,6,3,2003,3,3,3,4,4,3,5,5,5,5,2,2,3,5,0,0,0,3,2,3,2,5,0,1,0,1,1,1,2,1,1,1,5,5,5,0,20,4,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,10,0,0,0,0,18,0,16,1,1,6,1,6,3,4,4,4,1,4,1,1,1,1,1,1,4,95,95,95,95,1,5,4,5,0,2,3,2,1,1,1,2,5,5,1,1,5,1,1,1,1,1,1,1,1,1,10,4,0,6,1,5,5,1,1,1,1,2,1,1971,5,5,0,5,5,4,1,0,0,0,0,0,0,0,0
3,6481,3,5,19,2003,3,4,4,3,3,7,5,5,5,5,2,1,1,5,5,0,0,2,2,3,3,5,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,25,0,99,0,7,7,2,6,0,2,2,1,1,2,2,1,1,4,4,1,4,70,50,50,50,2,5,5,5,0,3,4,2,2,2,2,2,5,1,1,1,5,1,2,2,1,1,1,1,1,1,2,0,9,6,1,5,5,1,1,1,1,2,2,1969,5,1,2,4,4,4,1,0,0,0,0,0,0,0,0
3,6486,3,5,13,2003,5,5,5,5,5,6,5,5,5,5,1,2,2,5,0,1,0,2,3,3,3,5,0,3,7,1,1,1,2,1,1,1,5,1,5,98,20,6,100,100,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,3,2,0,0,0,19,0,5,0,3,5,1,6,3,4,4,1,1,3,1,1,1,1,1,1,3,100,95,100,98,4,2,1,5,0,3,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,8,5,98,7,5,5,5,1,1,1,1,2,1,1959,5,5,0,5,4,5,3,0,0,0,0,0,0,0,0
3,6493,3,5,1,2003,2,2,3,1,3,3,1,1,5,5,2,3,2,5,10,5,0,3,3,1,1,5,0,4,6,1,9,0,0,1,1,1,1,1,5,1,0,3,50,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0,0,0,0,18,3,10,2,5,8,2,1,10,6,6,4,2,6,4,1,2,2,2,2,4,90,90,90,90,2,5,4,5,0,2,2,2,2,2,2,2,5,1,1,1,5,5,2,2,2,9,9,2,2,2,25,20,0,7,5,1,1,1,1,1,1,2,2,1950,5,1,4,5,5,4,1,0,1,0,3,0,0,0,0
